category,image_id,q_id,q_type,question,ground_truth,model,full_response,extracted_ans,correct,response_time
junctions,b5dec5e7-58274881.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,llava_ov,No,no,True,0.57
junctions,b5dec5e7-58274881.jpg,JI_05,yes/no,Are pedestrians present at this junction?,no,llava_ov,No,no,True,0.57
junctions,b5dec5e7-58274881.jpg,JI_06,yes/no,Is this scene in a residential area?,no,llava_ov,No.,no,True,0.62
junctions,b5dec5e7-58274881.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5dec5e7-58274881.jpg,JI_08,yes/no,Is this a nighttime junction scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5dec5e7-58274881.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,no,llava_ov,No,no,True,0.57
junctions,b5dec5e7-58274881.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5df49b8-73e68ecb.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5df49b8-73e68ecb.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,llava_ov,Yes.,yes,True,0.62
junctions,b5df49b8-73e68ecb.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5df49b8-73e68ecb.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,llava_ov,No,no,True,0.57
junctions,b5df49b8-73e68ecb.jpg,JI_05,yes/no,Are pedestrians present at this junction?,yes,llava_ov,No,no,False,0.56
junctions,b5df49b8-73e68ecb.jpg,JI_06,yes/no,Is this scene in a residential area?,no,llava_ov,Yes.,yes,False,0.62
junctions,b5df49b8-73e68ecb.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,llava_ov,No,no,False,0.57
junctions,b5df49b8-73e68ecb.jpg,JI_08,yes/no,Is this a nighttime junction scene?,no,llava_ov,No,no,True,0.57
junctions,b5df49b8-73e68ecb.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,yes,llava_ov,No,no,False,0.56
junctions,b5df49b8-73e68ecb.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,no,llava_ov,No,no,True,0.57
junctions,b5e0b513-da3b4402.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,llava_ov,Yes.,yes,True,0.62
junctions,b5e0b513-da3b4402.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,llava_ov,Yes.,yes,True,0.62
junctions,b5e0b513-da3b4402.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5e0b513-da3b4402.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,llava_ov,No,no,True,0.57
junctions,b5e0b513-da3b4402.jpg,JI_05,yes/no,Are pedestrians present at this junction?,no,llava_ov,No,no,True,0.57
junctions,b5e0b513-da3b4402.jpg,JI_06,yes/no,Is this scene in a residential area?,no,llava_ov,Yes.,yes,False,0.62
junctions,b5e0b513-da3b4402.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,no,llava_ov,No,no,True,0.57
junctions,b5e0b513-da3b4402.jpg,JI_08,yes/no,Is this a nighttime junction scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5e0b513-da3b4402.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,no,llava_ov,No,no,True,0.57
junctions,b5e0b513-da3b4402.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,yes,llava_ov,No,no,False,0.57
junctions,b5e247fe-c9599f82.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5e247fe-c9599f82.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,llava_ov,Yes.,yes,True,0.62
junctions,b5e247fe-c9599f82.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5e247fe-c9599f82.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,llava_ov,No,no,True,0.57
junctions,b5e247fe-c9599f82.jpg,JI_05,yes/no,Are pedestrians present at this junction?,yes,llava_ov,Yes.,yes,True,0.6
junctions,b5e247fe-c9599f82.jpg,JI_06,yes/no,Is this scene in a residential area?,no,llava_ov,Yes.,yes,False,0.62
junctions,b5e247fe-c9599f82.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5e247fe-c9599f82.jpg,JI_08,yes/no,Is this a nighttime junction scene?,no,llava_ov,No,no,True,0.57
junctions,b5e247fe-c9599f82.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5e247fe-c9599f82.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,no,llava_ov,No,no,True,0.58
junctions,b5e387a7-6a010e5e.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5e387a7-6a010e5e.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,llava_ov,Yes.,yes,True,0.62
junctions,b5e387a7-6a010e5e.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5e387a7-6a010e5e.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,llava_ov,No,no,True,0.57
junctions,b5e387a7-6a010e5e.jpg,JI_05,yes/no,Are pedestrians present at this junction?,no,llava_ov,No,no,True,0.57
junctions,b5e387a7-6a010e5e.jpg,JI_06,yes/no,Is this scene in a residential area?,no,llava_ov,No,no,True,0.58
junctions,b5e387a7-6a010e5e.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5e387a7-6a010e5e.jpg,JI_08,yes/no,Is this a nighttime junction scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5e387a7-6a010e5e.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,no,llava_ov,No,no,True,0.57
junctions,b5e387a7-6a010e5e.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,no,llava_ov,No,no,True,0.57
junctions,b5e387a7-9c4a9214.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5e387a7-9c4a9214.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,llava_ov,Yes.,yes,True,0.62
junctions,b5e387a7-9c4a9214.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5e387a7-9c4a9214.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,llava_ov,No.,no,True,0.61
junctions,b5e387a7-9c4a9214.jpg,JI_05,yes/no,Are pedestrians present at this junction?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5e387a7-9c4a9214.jpg,JI_06,yes/no,Is this scene in a residential area?,no,llava_ov,No,no,True,0.58
junctions,b5e387a7-9c4a9214.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,llava_ov,No,no,False,0.57
junctions,b5e387a7-9c4a9214.jpg,JI_08,yes/no,Is this a nighttime junction scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5e387a7-9c4a9214.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5e387a7-9c4a9214.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,no,llava_ov,No,no,True,0.57
junctions,b5e6efc0-345b365d.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5e6efc0-345b365d.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,llava_ov,Yes.,yes,True,0.62
junctions,b5e6efc0-345b365d.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5e6efc0-345b365d.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,llava_ov,No,no,True,0.57
junctions,b5e6efc0-345b365d.jpg,JI_05,yes/no,Are pedestrians present at this junction?,yes,llava_ov,No,no,False,0.56
junctions,b5e6efc0-345b365d.jpg,JI_06,yes/no,Is this scene in a residential area?,no,llava_ov,No,no,True,0.57
junctions,b5e6efc0-345b365d.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5e6efc0-345b365d.jpg,JI_08,yes/no,Is this a nighttime junction scene?,no,llava_ov,Yes.,yes,False,0.61
junctions,b5e6efc0-345b365d.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5e6efc0-345b365d.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,no,llava_ov,No,no,True,0.57
junctions,b5e6efc0-ac69d492.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5e6efc0-ac69d492.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,llava_ov,Yes.,yes,True,0.62
junctions,b5e6efc0-ac69d492.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5e6efc0-ac69d492.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,llava_ov,No.,no,True,0.61
junctions,b5e6efc0-ac69d492.jpg,JI_05,yes/no,Are pedestrians present at this junction?,no,llava_ov,No,no,True,0.57
junctions,b5e6efc0-ac69d492.jpg,JI_06,yes/no,Is this scene in a residential area?,no,llava_ov,Yes.,yes,False,0.62
junctions,b5e6efc0-ac69d492.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,no,llava_ov,No,no,True,0.57
junctions,b5e6efc0-ac69d492.jpg,JI_08,yes/no,Is this a nighttime junction scene?,no,llava_ov,No,no,True,0.57
junctions,b5e6efc0-ac69d492.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,no,llava_ov,No,no,True,0.57
junctions,b5e6efc0-ac69d492.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,no,llava_ov,No,no,True,0.57
junctions,b5e6efc0-d83e76ab.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,llava_ov,No,no,False,0.57
junctions,b5e6efc0-d83e76ab.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,llava_ov,Yes.,yes,True,0.62
junctions,b5e6efc0-d83e76ab.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5e6efc0-d83e76ab.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,llava_ov,No,no,True,0.57
junctions,b5e6efc0-d83e76ab.jpg,JI_05,yes/no,Are pedestrians present at this junction?,yes,llava_ov,No,no,False,0.57
junctions,b5e6efc0-d83e76ab.jpg,JI_06,yes/no,Is this scene in a residential area?,no,llava_ov,Yes.,yes,False,0.62
junctions,b5e6efc0-d83e76ab.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,llava_ov,No,no,False,0.57
junctions,b5e6efc0-d83e76ab.jpg,JI_08,yes/no,Is this a nighttime junction scene?,no,llava_ov,Yes.,yes,False,0.61
junctions,b5e6efc0-d83e76ab.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,yes,llava_ov,No,no,False,0.57
junctions,b5e6efc0-d83e76ab.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,no,llava_ov,No,no,True,0.57
junctions,b5ece4bd-17087c46.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5ece4bd-17087c46.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,llava_ov,Yes.,yes,True,0.62
junctions,b5ece4bd-17087c46.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5ece4bd-17087c46.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,llava_ov,No,no,True,0.57
junctions,b5ece4bd-17087c46.jpg,JI_05,yes/no,Are pedestrians present at this junction?,no,llava_ov,No,no,True,0.56
junctions,b5ece4bd-17087c46.jpg,JI_06,yes/no,Is this scene in a residential area?,no,llava_ov,No,no,True,0.58
junctions,b5ece4bd-17087c46.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5ece4bd-17087c46.jpg,JI_08,yes/no,Is this a nighttime junction scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5ece4bd-17087c46.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,no,llava_ov,No,no,True,0.57
junctions,b5ece4bd-17087c46.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,no,llava_ov,No,no,True,0.57
junctions,b5ed8eaa-3fb2802d.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5ed8eaa-3fb2802d.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,llava_ov,Yes.,yes,True,0.62
junctions,b5ed8eaa-3fb2802d.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5ed8eaa-3fb2802d.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,llava_ov,No,no,True,0.57
junctions,b5ed8eaa-3fb2802d.jpg,JI_05,yes/no,Are pedestrians present at this junction?,yes,llava_ov,No,no,False,0.57
junctions,b5ed8eaa-3fb2802d.jpg,JI_06,yes/no,Is this scene in a residential area?,no,llava_ov,No.,no,True,0.62
junctions,b5ed8eaa-3fb2802d.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,llava_ov,No,no,False,0.57
junctions,b5ed8eaa-3fb2802d.jpg,JI_08,yes/no,Is this a nighttime junction scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5ed8eaa-3fb2802d.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5ed8eaa-3fb2802d.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,no,llava_ov,No,no,True,0.57
junctions,b5f5d0e1-200575fc.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5f5d0e1-200575fc.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,llava_ov,Yes.,yes,True,0.62
junctions,b5f5d0e1-200575fc.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5f5d0e1-200575fc.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,llava_ov,No,no,True,0.57
junctions,b5f5d0e1-200575fc.jpg,JI_05,yes/no,Are pedestrians present at this junction?,no,llava_ov,No,no,True,0.57
junctions,b5f5d0e1-200575fc.jpg,JI_06,yes/no,Is this scene in a residential area?,no,llava_ov,No,no,True,0.58
junctions,b5f5d0e1-200575fc.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,no,llava_ov,Yes.,yes,False,0.6
junctions,b5f5d0e1-200575fc.jpg,JI_08,yes/no,Is this a nighttime junction scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5f5d0e1-200575fc.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,no,llava_ov,No,no,True,0.57
junctions,b5f5d0e1-200575fc.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,no,llava_ov,Yes.,yes,False,0.6
junctions,b5f7a789-6a9ed4ef.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5f7a789-6a9ed4ef.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,llava_ov,Yes.,yes,True,0.62
junctions,b5f7a789-6a9ed4ef.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5f7a789-6a9ed4ef.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,llava_ov,No,no,True,0.57
junctions,b5f7a789-6a9ed4ef.jpg,JI_05,yes/no,Are pedestrians present at this junction?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5f7a789-6a9ed4ef.jpg,JI_06,yes/no,Is this scene in a residential area?,no,llava_ov,No.,no,True,0.62
junctions,b5f7a789-6a9ed4ef.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,llava_ov,No,no,False,0.57
junctions,b5f7a789-6a9ed4ef.jpg,JI_08,yes/no,Is this a nighttime junction scene?,no,llava_ov,No,no,True,0.57
junctions,b5f7a789-6a9ed4ef.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,yes,llava_ov,Yes.,yes,True,0.6
junctions,b5f7a789-6a9ed4ef.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,yes,llava_ov,No,no,False,0.57
junctions,b5f7a789-c02a194e.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5f7a789-c02a194e.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,llava_ov,Yes.,yes,True,0.62
junctions,b5f7a789-c02a194e.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5f7a789-c02a194e.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,llava_ov,No.,no,True,0.61
junctions,b5f7a789-c02a194e.jpg,JI_05,yes/no,Are pedestrians present at this junction?,no,llava_ov,No,no,True,0.57
junctions,b5f7a789-c02a194e.jpg,JI_06,yes/no,Is this scene in a residential area?,no,llava_ov,No.,no,True,0.61
junctions,b5f7a789-c02a194e.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,llava_ov,No,no,False,0.57
junctions,b5f7a789-c02a194e.jpg,JI_08,yes/no,Is this a nighttime junction scene?,no,llava_ov,No,no,True,0.56
junctions,b5f7a789-c02a194e.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,no,llava_ov,No,no,True,0.57
junctions,b5f7a789-c02a194e.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5f84825-4e6d3b68.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5f84825-4e6d3b68.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,llava_ov,Yes.,yes,True,0.62
junctions,b5f84825-4e6d3b68.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5f84825-4e6d3b68.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,llava_ov,No,no,True,0.57
junctions,b5f84825-4e6d3b68.jpg,JI_05,yes/no,Are pedestrians present at this junction?,yes,llava_ov,No,no,False,0.57
junctions,b5f84825-4e6d3b68.jpg,JI_06,yes/no,Is this scene in a residential area?,no,llava_ov,Yes,yes,False,0.58
junctions,b5f84825-4e6d3b68.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,llava_ov,No,no,False,0.57
junctions,b5f84825-4e6d3b68.jpg,JI_08,yes/no,Is this a nighttime junction scene?,no,llava_ov,No,no,True,0.57
junctions,b5f84825-4e6d3b68.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,yes,llava_ov,No,no,False,0.58
junctions,b5f84825-4e6d3b68.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,no,llava_ov,No,no,True,0.58
junctions,b5f84825-956ae1a6.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,llava_ov,Yes.,yes,True,0.63
junctions,b5f84825-956ae1a6.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,llava_ov,Yes.,yes,True,0.64
junctions,b5f84825-956ae1a6.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,no,llava_ov,No,no,True,0.57
junctions,b5f84825-956ae1a6.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,llava_ov,No,no,True,0.57
junctions,b5f84825-956ae1a6.jpg,JI_05,yes/no,Are pedestrians present at this junction?,no,llava_ov,No,no,True,0.57
junctions,b5f84825-956ae1a6.jpg,JI_06,yes/no,Is this scene in a residential area?,no,llava_ov,No,no,True,0.58
junctions,b5f84825-956ae1a6.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,llava_ov,No,no,False,0.57
junctions,b5f84825-956ae1a6.jpg,JI_08,yes/no,Is this a nighttime junction scene?,no,llava_ov,No,no,True,0.57
junctions,b5f84825-956ae1a6.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,no,llava_ov,No,no,True,0.57
junctions,b5f84825-956ae1a6.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,no,llava_ov,No,no,True,0.57
junctions,b5f84825-c97df380.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5f84825-c97df380.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,llava_ov,Yes,yes,True,0.58
junctions,b5f84825-c97df380.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5f84825-c97df380.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,llava_ov,No,no,True,0.57
junctions,b5f84825-c97df380.jpg,JI_05,yes/no,Are pedestrians present at this junction?,no,llava_ov,No,no,True,0.57
junctions,b5f84825-c97df380.jpg,JI_06,yes/no,Is this scene in a residential area?,no,llava_ov,No,no,True,0.58
junctions,b5f84825-c97df380.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,llava_ov,No.,no,False,0.61
junctions,b5f84825-c97df380.jpg,JI_08,yes/no,Is this a nighttime junction scene?,no,llava_ov,No,no,True,0.57
junctions,b5f84825-c97df380.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,no,llava_ov,No,no,True,0.56
junctions,b5f84825-c97df380.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,no,llava_ov,No,no,True,0.57
junctions,b5fcec51-bb59c567.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5fcec51-bb59c567.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,llava_ov,Yes.,yes,True,0.62
junctions,b5fcec51-bb59c567.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5fcec51-bb59c567.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,llava_ov,No.,no,True,0.61
junctions,b5fcec51-bb59c567.jpg,JI_05,yes/no,Are pedestrians present at this junction?,no,llava_ov,No,no,True,0.57
junctions,b5fcec51-bb59c567.jpg,JI_06,yes/no,Is this scene in a residential area?,no,llava_ov,Yes.,yes,False,0.62
junctions,b5fcec51-bb59c567.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5fcec51-bb59c567.jpg,JI_08,yes/no,Is this a nighttime junction scene?,no,llava_ov,No,no,True,0.57
junctions,b5fcec51-bb59c567.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,no,llava_ov,No,no,True,0.57
junctions,b5fcec51-bb59c567.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,no,llava_ov,No,no,True,0.58
junctions,b5fe17dd-52352131.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,llava_ov,Yes.,yes,True,0.63
junctions,b5fe17dd-52352131.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,llava_ov,Yes.,yes,True,0.64
junctions,b5fe17dd-52352131.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,llava_ov,Yes.,yes,True,0.63
junctions,b5fe17dd-52352131.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,llava_ov,No,no,True,0.58
junctions,b5fe17dd-52352131.jpg,JI_05,yes/no,Are pedestrians present at this junction?,no,llava_ov,No,no,True,0.57
junctions,b5fe17dd-52352131.jpg,JI_06,yes/no,Is this scene in a residential area?,no,llava_ov,Yes,yes,False,0.58
junctions,b5fe17dd-52352131.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5fe17dd-52352131.jpg,JI_08,yes/no,Is this a nighttime junction scene?,no,llava_ov,No,no,True,0.57
junctions,b5fe17dd-52352131.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,no,llava_ov,No,no,True,0.56
junctions,b5fe17dd-52352131.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,yes,llava_ov,No,no,False,0.57
junctions,b5ff07b5-3411352a.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,llava_ov,No,no,False,0.57
junctions,b5ff07b5-3411352a.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,llava_ov,Yes.,yes,True,0.62
junctions,b5ff07b5-3411352a.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5ff07b5-3411352a.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,llava_ov,No,no,True,0.57
junctions,b5ff07b5-3411352a.jpg,JI_05,yes/no,Are pedestrians present at this junction?,no,llava_ov,No,no,True,0.57
junctions,b5ff07b5-3411352a.jpg,JI_06,yes/no,Is this scene in a residential area?,no,llava_ov,No,no,True,0.58
junctions,b5ff07b5-3411352a.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,no,llava_ov,No,no,True,0.57
junctions,b5ff07b5-3411352a.jpg,JI_08,yes/no,Is this a nighttime junction scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5ff07b5-3411352a.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,no,llava_ov,No,no,True,0.57
junctions,b5ff07b5-3411352a.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,no,llava_ov,No,no,True,0.57
junctions,b5ff07b5-b983e1a5.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5ff07b5-b983e1a5.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,llava_ov,Yes.,yes,True,0.62
junctions,b5ff07b5-b983e1a5.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,llava_ov,Yes.,yes,True,0.61
junctions,b5ff07b5-b983e1a5.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,llava_ov,No.,no,True,0.61
junctions,b5ff07b5-b983e1a5.jpg,JI_05,yes/no,Are pedestrians present at this junction?,no,llava_ov,No,no,True,0.57
junctions,b5ff07b5-b983e1a5.jpg,JI_06,yes/no,Is this scene in a residential area?,no,llava_ov,No.,no,True,0.61
junctions,b5ff07b5-b983e1a5.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,no,llava_ov,Yes.,yes,False,0.61
